  3.1193	 -3.2663	 -2.4513	 -1.6758	  3.0372	  6.0617	  7.5325	  7.6196	  7.9216	  8.2876	  8.5706	  9.2700	  9.4128	
  3.1516	 -3.3235	 -2.4731	 -1.6690	  2.9773	  6.2128	  7.4795	  7.4903	  7.8523	  8.2482	  8.5543	  9.2196	  9.4441	
  3.1839	 -3.3806	 -2.4813	 -1.6595	  2.9256	  6.3393	  7.3325	  7.4332	  7.7842	  8.2128	  8.5353	  9.1761	  9.4713	
  3.2162	 -3.4337	 -2.4772	 -1.6472	  2.8821	  6.4359	  7.1720	  7.3652	  7.7244	  8.1801	  8.5135	  9.1366	  9.4877	
  3.2484	 -3.4799	 -2.4622	 -1.6323	  2.8454	  6.4944	  7.0046	  7.2795	  7.6740	  8.1529	  8.4876	  9.1013	  9.4645	
  3.2807	 -3.5153	 -2.4364	 -1.6159	  2.8168	  6.5135	  6.8332	  7.1760	  7.6386	  8.1298	  8.4604	  9.0700	  9.3788	
  3.3130	 -3.5384	 -2.4037	 -1.5969	  2.7977	  6.4944	  6.6563	  7.0509	  7.6169	  8.1135	  8.4264	  9.0427	  9.2564	
  3.3453	 -3.5452	 -2.3615	 -1.5738	  2.7869	  6.4441	  6.4767	  6.9039	  7.6033	  8.1026	  8.3870	  9.0183	  9.1162	
  3.3775	 -3.5357	 -2.3085	 -1.5506	  2.7841	  6.2958	  6.3706	  6.7516	  7.5937	  8.0985	  8.3461	  8.9679	  9.0019	
  3.4098	 -3.5071	 -2.2541	 -1.5234	  2.7909	  6.1162	  6.2754	  6.5692	  7.5788	  8.0985	  8.2972	  8.8196	  8.9829	
  3.4421	 -3.4609	 -2.1928	 -1.4949	  2.8073	  5.9366	  6.1651	  6.3774	  7.5584	  8.1012	  8.2427	  8.6768	  8.9652	
  3.4744	 -3.3956	 -2.1275	 -1.4636	  2.8318	  5.7611	  6.0359	  6.1842	  7.5284	  8.1053	  8.1815	  8.5448	  8.9489	
  3.5066	 -3.3112	 -2.0581	 -1.4309	  2.8658	  5.5883	  5.8781	  6.0100	  7.4890	  8.1067	  8.1148	  8.4251	  8.9230	
  3.5389	 -3.2078	 -1.9860	 -1.3955	  2.9079	  5.4182	  5.6849	  5.8617	  7.4359	  8.0482	  8.0931	  8.3176	  8.8523	
  3.5712	 -3.0867	 -1.9071	 -1.3588	  2.9596	  5.2536	  5.4781	  5.7230	  7.3733	  7.9652	  8.0713	  8.2414	  8.8319	
